20
36 311
51 78 97
80 51 765
51 84 194
51 85 142
52 54 563
52 60 477
61 52 748
63 52 861
76 52 474
84 52 626
85 52 978
87 52 809
55 53 217
53 56 968
53 58 434
53 59 703
63 53 951
53 67 96
53 73 307
74 53 306
75 53 120
53 79 204
53 81 725
53 83 280
87 53 906
54 55 878
56 54 670
59 54 595
54 60 169
54 63 977
54 70 166
76 54 273
79 54 91
80 54 382
54 85 692
55 56 524
59 55 844
62 55 609
68 55 22
55 70 682
72 55 660
55 76 746
55 77 837
79 55 998
55 83 916
86 55 420
57 56 679
58 56 534
61 56 869
64 56 465
56 65 131
66 56 75
56 67 233
68 56 684
56 69 664
56 76 828
56 77 567
56 78 494
83 56 399
56 84 219
56 86 51
57 58 794
57 60 516
57 66 246
57 69 60
71 57 32
72 57 681
75 57 239
58 60 901
64 58 662
58 66 643
67 58 173
58 79 44
80 58 698
58 82 12
83 58 81
84 58 982
86 58 905
60 59 655
62 59 330
59 63 793
59 66 548
67 59 366
59 68 689
69 59 121
59 72 622
75 59 455
59 76 333
59 79 395
59 81 711
59 83 603
84 59 104
59 86 773
61 60 339
64 60 342
60 67 97
60 68 780
60 72 484
60 74 482
60 75 24
76 60 748
60 79 188
80 60 868
60 82 389
60 86 812
61 65 196
61 72 301
77 61 969
61 80 608
61 81 992
82 61 98
62 63 627
62 64 157
62 65 464
62 66 757
62 67 308
70 62 992
62 71 64
62 72 82
62 79 812
62 80 71
62 81 129
63 64 506
67 63 587
69 63 486
73 63 70
76 63 875
78 63 320
63 79 108
80 63 816
82 63 494
84 63 230
63 85 715
64 68 195
64 72 104
74 64 538
64 79 836
80 64 799
64 81 354
64 82 262
64 83 368
86 64 95
87 64 897
67 65 113
65 68 8
65 71 21
72 65 430
73 65 709
65 77 366
81 65 140
82 65 143
65 83 895
65 84 122
87 65 269
66 67 949
66 69 459
66 72 726
66 79 131
66 81 892
82 66 29
66 85 50
66 86 262
66 87 805
67 68 57
67 73 281
74 67 236
77 67 911
81 67 444
67 85 66
87 67 451
68 73 666
74 68 105
87 68 456
70 69 784
71 69 555
69 76 325
69 79 546
69 83 876
69 84 595
75 70 51
70 76 684
82 70 897
70 84 856
85 70 136
70 86 692
76 71 34
79 71 618
71 87 56
72 73 574
72 77 744
72 80 855
72 82 183
72 83 696
84 72 437
85 72 816
86 72 857
72 87 79
73 75 549
73 77 930
78 73 84
73 81 608
73 83 248
87 73 653
74 76 328
84 74 215
74 87 242
75 79 960
82 75 718
87 75 820
77 76 836
76 79 147
76 86 109
77 82 465
77 87 464
78 82 820
78 84 630
83 79 309
80 81 408
80 83 355
82 81 402
81 84 100
85 81 55
87 81 310
82 83 431
84 82 589
84 83 38
87 86 78
40
22 70 2 36 68 66 60 47 85 7 46 51 84 17 57 73 38 60 57 60 31 81 24 17 17 81 46 15 68 40 82 57 47 84 30 38 7 38 12 41
91 3293
2 1 472
1 3 932
1 4 903
5 1 742
6 1 776
1 8 921
10 1 439
11 1 114
1 12 423
1 13 890
1 14 259
15 1 558
16 1 907
17 1 271
18 1 892
19 1 740
20 1 763
1 21 679
1 22 563
23 1 270
24 1 21
26 1 755
1 27 463
1 28 510
1 29 368
1 30 721
1 31 891
1 32 404
33 1 722
34 1 258
36 1 477
37 1 643
39 1 963
41 1 716
42 1 825
1 43 380
1 44 625
45 1 185
47 1 620
1 48 962
49 1 746
1 50 662
51 1 233
1 52 693
1 53 597
55 1 244
56 1 719
57 1 367
58 1 721
1 59 795
1 60 913
61 1 154
1 62 12
63 1 90
1 64 157
66 1 552
67 1 486
68 1 841
1 69 446
1 71 305
1 72 619
1 74 335
76 1 650
77 1 945
1 79 709
80 1 652
1 81 228
1 82 967
1 84 399
1 85 264
86 1 195
89 1 495
90 1 539
91 1 66
4 2 865
2 6 416
7 2 901
8 2 546
10 2 781
2 12 775
2 13 390
2 15 471
2 17 42
2 18 562
2 19 26
2 21 714
2 22 566
2 23 70
2 24 114
25 2 897
2 26 771
27 2 34
28 2 43
30 2 877
2 31 961
32 2 786
2 33 485
34 2 652
35 2 570
2 37 285
2 38 925
39 2 432
2 40 205
41 2 159
2 42 443
2 43 574
44 2 12
2 45 72
46 2 204
2 47 544
2 48 445
2 49 275
2 50 737
51 2 276
2 52 365
2 53 7
2 54 846
2 55 626
56 2 688
57 2 473
59 2 13
60 2 322
61 2 147
2 62 432
2 63 801
2 66 979
67 2 434
2 71 368
2 73 683
2 74 941
2 75 458
2 77 968
2 78 872
2 79 416
80 2 769
81 2 556
82 2 640
2 83 811
2 85 840
86 2 924
87 2 273
2 88 63
2 89 232
2 90 794
91 2 346
3 4 929
3 7 682
8 3 776
10 3 569
3 11 675
14 3 837
15 3 784
17 3 630
18 3 163
3 21 932
22 3 418
23 3 621
24 3 354
25 3 782
3 26 346
27 3 543
3 28 198
3 29 348
3 30 335
3 31 66
3 32 489
3 33 927
34 3 133
3 35 540
3 38 480
3 41 671
42 3 620
43 3 564
3 44 701
46 3 973
48 3 879
49 3 650
50 3 462
3 51 642
3 53 149
3 54 210
3 55 627
3 56 477
3 57 643
3 58 493
59 3 316
60 3 176
3 61 64
3 63 847
64 3 96
3 65 796
3 66 152
67 3 994
68 3 879
3 69 385
3 70 786
71 3 177
3 72 610
73 3 567
74 3 955
75 3 94
3 76 437
77 3 976
78 3 888
79 3 542
3 81 284
3 82 420
84 3 223
85 3 231
86 3 595
87 3 43
3 88 183
89 3 401
90 3 868
3 91 686
5 4 307
8 4 282
10 4 829
4 11 239
4 12 59
13 4 208
14 4 919
4 15 652
16 4 443
4 17 275
18 4 433
19 4 488
4 20 338
21 4 800
4 22 819
23 4 962
4 24 4
4 26 943
4 27 691
28 4 540
4 30 377
4 31 429
4 33 179
4 34 941
35 4 836
4 36 59
4 37 664
4 38 535
39 4 620
40 4 854
4 41 861
4 42 698
4 43 183
45 4 525
46 4 135
4 48 863
4 49 474
4 50 46
51 4 150
4 52 142
53 4 954
55 4 778
56 4 314
57 4 569
4 58 926
59 4 836
4 61 308
62 4 535
64 4 578
66 4 269
67 4 560
69 4 65
4 70 582
4 71 459
4 72 674
73 4 288
74 4 181
4 75 950
4 76 854
77 4 917
78 4 286
4 80 737
4 81 990
82 4 824
83 4 526
4 84 671
86 4 512
4 87 946
4 88 997
4 89 555
90 4 270
5 6 979
5 7 37
8 5 279
5 9 436
5 11 548
12 5 566
5 13 110
5 14 885
15 5 22
5 16 428
5 17 482
5 18 286
5 19 641
20 5 383
5 21 551
5 24 674
25 5 62
26 5 802
5 27 334
5 28 732
5 30 606
31 5 693
5 32 763
5 35 488
36 5 528
5 38 515
5 39 247
5 40 395
41 5 999
5 42 700
43 5 615
5 44 605
5 45 185
47 5 660
5 48 171
49 5 326
5 50 570
52 5 426
5 53 63
5 54 743
58 5 847
59 5 850
5 60 302
62 5 493
63 5 203
5 64 276
65 5 474
5 66 465
67 5 246
5 68 859
69 5 333
70 5 19
5 71 633
5 72 895
5 74 331
75 5 506
76 5 659
77 5 635
5 78 701
5 79 293
5 82 382
83 5 271
5 84 416
85 5 637
5 86 475
5 87 479
5 88 692
5 89 593
5 90 90
5 91 291
7 6 750
6 11 153
6 13 515
14 6 829
16 6 63
6 17 651
6 18 304
19 6 910
22 6 914
23 6 185
6 25 744
26 6 665
27 6 378
28 6 513
6 30 414
6 31 638
32 6 689
6 34 508
6 35 911
6 36 528
37 6 794
38 6 408
6 39 144
6 40 15
41 6 304
6 42 926
6 44 102
6 45 695
6 46 773
47 6 995
48 6 948
49 6 560
6 50 612
51 6 843
52 6 449
53 6 660
54 6 23
6 55 850
56 6 414
58 6 244
6 59 641
62 6 354
6 63 772
64 6 147
6 66 285
6 67 936
6 68 981
69 6 513
70 6 470
71 6 646
6 72 134
6 73 985
74 6 205
6 75 18
6 76 876
6 77 619
6 78 6
80 6 950
6 84 547
6 85 195
86 6 883
87 6 446
88 6 904
89 6 785
91 6 471
10 7 854
7 11 385
13 7 327
14 7 52
15 7 97
16 7 855
17 7 462
18 7 39
19 7 642
7 20 931
21 7 81
7 22 22
23 7 87
7 24 750
7 25 496
7 27 385
7 28 385
29 7 24
30 7 646
7 31 998
7 32 790
7 33 858
7 34 923
35 7 866
36 7 807
37 7 835
38 7 948
39 7 951
7 40 938
43 7 263
7 44 598
7 45 1
7 46 608
47 7 515
50 7 662
7 51 105
7 52 712
7 53 795
7 55 524
56 7 410
58 7 571
7 59 508
7 60 931
7 61 174
62 7 454
63 7 290
64 7 411
65 7 602
7 67 108
68 7 195
7 69 768
70 7 853
71 7 1
72 7 450
73 7 616
7 74 845
75 7 207
76 7 141
7 77 72
7 79 218
80 7 845
81 7 552
82 7 320
83 7 257
84 7 915
88 7 576
7 89 114
7 90 51
8 10 704
11 8 552
13 8 847
8 14 908
15 8 276
8 17 567
18 8 474
20 8 172
8 21 70
22 8 712
23 8 771
24 8 833
25 8 815
27 8 577
28 8 989
29 8 530
8 31 853
32 8 701
8 33 233
34 8 54
35 8 249
36 8 26
8 37 305
38 8 843
8 39 465
40 8 843
41 8 581
8 42 448
43 8 734
44 8 223
45 8 514
8 46 380
47 8 927
8 48 368
50 8 390
8 51 300
52 8 813
8 53 397
8 54 869
8 56 600
8 58 886
59 8 352
60 8 399
8 61 478
8 62 122
8 63 249
8 64 103
8 65 710
66 8 624
8 67 201
68 8 998
69 8 685
70 8 874
8 71 432
8 73 534
74 8 67
75 8 405
76 8 360
8 77 935
79 8 860
8 80 338
81 8 496
8 82 310
8 83 194
84 8 87
8 85 258
8 86 569
8 87 506
88 8 551
8 89 828
8 90 964
91 8 427
9 11 6
9 12 91
9 13 271
14 9 786
9 16 262
9 17 211
18 9 749
9 19 456
9 20 212
21 9 232
23 9 215
9 24 850
9 25 180
9 26 153
9 27 959
9 29 816
9 31 425
32 9 712
9 33 550
34 9 471
9 36 686
39 9 283
40 9 102
9 41 984
42 9 808
9 43 694
44 9 880
45 9 294
48 9 545
9 49 382
52 9 383
9 55 699
56 9 614
9 57 727
58 9 979
9 59 620
60 9 386
9 61 8
9 62 416
63 9 449
65 9 433
66 9 154
9 67 573
9 69 510
70 9 646
71 9 132
9 72 701
9 75 564
76 9 437
77 9 122
79 9 672
9 83 32
9 84 586
9 85 857
86 9 339
9 87 851
9 89 328
91 9 996
12 10 668
13 10 353
10 14 931
15 10 658
16 10 207
10 17 154
18 10 279
19 10 678
20 10 268
21 10 996
22 10 958
23 10 638
24 10 47
10 25 447
10 26 949
10 27 245
10 28 142
10 29 7
10 30 600
10 31 393
33 10 31
10 34 238
10 35 434
10 36 430
10 37 239
38 10 288
39 10 694
40 10 105
41 10 84
10 42 285
10 43 969
10 46 101
10 49 732
10 51 914
10 52 997
53 10 641
54 10 363
56 10 840
10 57 951
10 58 743
59 10 193
60 10 11
61 10 130
62 10 647
63 10 362
10 64 900
65 10 42
10 66 635
10 67 844
69 10 304
70 10 754
10 71 881
72 10 765
73 10 310
10 74 791
10 75 396
10 76 34
77 10 525
78 10 586
10 81 67
82 10 89
10 83 389
84 10 506
10 86 96
10 87 184
88 10 665
10 89 647
10 90 466
10 91 627
11 14 491
15 11 200
11 16 571
17 11 266
18 11 447
19 11 367
11 20 267
11 22 537
11 23 335
24 11 143
11 25 835
26 11 287
27 11 510
30 11 437
31 11 155
32 11 175
34 11 477
35 11 804
36 11 93
37 11 458
11 38 185
39 11 455
41 11 631
42 11 882
44 11 651
11 45 259
46 11 149
11 47 520
48 11 374
11 49 634
50 11 116
11 51 696
52 11 157
54 11 978
55 11 193
56 11 312
11 58 402
59 11 51
11 61 344
62 11 828
11 63 200
11 64 301
65 11 205
66 11 621
67 11 586
68 11 896
69 11 159
11 70 613
11 72 442
11 73 313
11 75 743
11 76 61
11 77 323
79 11 340
80 11 70
11 81 448
82 11 175
11 83 469
11 84 348
11 85 621
11 86 962
11 87 629
88 11 962
11 89 880
11 90 805
11 91 619
13 12 25
12 14 305
15 12 892
16 12 184
12 17 576
18 12 644
12 19 24
12 21 410
22 12 26
12 23 920
12 24 877
25 12 691
27 12 149
12 28 48
29 12 901
12 30 615
12 31 724
33 12 477
12 34 380
35 12 201
36 12 39
38 12 386
12 39 218
40 12 990
12 41 630
12 44 982
12 45 196
12 46 152
12 47 985
12 48 573
50 12 251
12 51 309
52 12 635
53 12 607
54 12 779
55 12 150
57 12 274
12 58 240
60 12 485
12 61 520
12 62 425
64 12 639
12 65 342
66 12 302
67 12 606
68 12 135
70 12 326
71 12 853
72 12 724
12 74 25
12 75 410
76 12 311
77 12 42
12 78 608
79 12 347
81 12 296
82 12 314
12 83 19
12 84 996
12 85 108
12 86 555
12 88 86
12 89 695
12 90 383
12 91 903
13 14 426
16 13 81
17 13 411
18 13 438
13 19 256
13 20 113
21 13 62
23 13 146
24 13 82
25 13 93
13 26 58
27 13 552
13 28 75
13 29 646
30 13 251
13 31 885
32 13 337
13 34 623
36 13 628
37 13 503
38 13 482
39 13 586
40 13 11
41 13 104
13 42 692
43 13 362
13 44 784
13 45 423
13 46 348
47 13 490
49 13 25
13 50 862
52 13 352
53 13 893
13 54 353
56 13 149
58 13 717
59 13 356
61 13 317
63 13 85
13 65 706
66 13 323
67 13 670
68 13 934
13 69 986
70 13 100
13 72 954
13 73 665
13 74 198
13 75 306
76 13 194
13 77 695
13 78 689
13 80 271
82 13 837
83 13 320
13 84 882
85 13 983
86 13 316
88 13 957
13 89 669
90 13 67
91 13 804
15 14 463
16 14 131
14 17 999
14 18 975
14 19 101
14 20 261
14 22 740
23 14 947
14 24 986
14 25 813
28 14 143
14 29 2
30 14 541
31 14 374
14 32 80
33 14 256
34 14 903
35 14 775
14 36 900
14 37 200
39 14 736
40 14 595
41 14 891
42 14 168
43 14 899
44 14 620
14 45 626
47 14 992
48 14 373
14 49 211
14 50 10
52 14 207
14 53 970
54 14 354
14 55 496
14 56 894
14 57 376
14 58 682
14 59 179
60 14 2
14 61 746
14 63 93
14 64 513
65 14 998
66 14 318
67 14 590
68 14 594
69 14 767
70 14 592
71 14 620
14 72 995
14 73 223
14 75 669
14 76 115
14 77 317
78 14 939
81 14 160
82 14 786
83 14 443
84 14 949
85 14 576
86 14 517
87 14 520
88 14 266
14 89 800
90 14 229
16 15 398
17 15 340
18 15 206
19 15 84
21 15 504
22 15 913
15 23 108
24 15 618
15 25 545
27 15 987
15 28 58
29 15 370
30 15 803
31 15 246
15 35 570
15 36 365
37 15 729
39 15 150
40 15 147
41 15 614
43 15 501
44 15 542
45 15 39
47 15 340
48 15 971
49 15 473
50 15 781
51 15 284
15 54 179
55 15 701
57 15 751
58 15 348
15 59 571
61 15 467
62 15 901
15 63 25
15 64 859
66 15 193
67 15 736
68 15 74
15 69 432
70 15 216
15 71 936
72 15 67
73 15 713
74 15 838
75 15 831
15 77 563
78 15 461
15 79 93
80 15 444
81 15 773
82 15 83
83 15 682
85 15 624
15 86 467
15 89 360
91 15 470
17 16 356
16 18 55
16 19 189
16 22 81
24 16 473
16 27 456
16 28 262
16 30 506
31 16 695
16 32 379
16 33 541
34 16 40
35 16 839
36 16 767
37 16 517
39 16 245
16 41 513
42 16 183
44 16 719
45 16 302
46 16 214
16 47 612
48 16 863
16 49 940
50 16 446
52 16 193
54 16 552
16 55 981
57 16 620
16 59 126
16 60 148
61 16 228
63 16 54
65 16 757
16 66 133
67 16 588
68 16 998
69 16 144
71 16 872
72 16 73
16 74 899
75 16 169
76 16 228
77 16 968
78 16 848
79 16 920
80 16 296
81 16 554
83 16 731
84 16 841
85 16 58
16 86 13
16 87 944
88 16 299
16 89 224
90 16 35
91 16 660
18 17 321
17 19 475
20 17 913
17 22 810
23 17 197
17 24 486
25 17 113
26 17 473
28 17 169
29 17 444
17 30 329
31 17 508
17 33 620
34 17 112
35 17 169
17 36 745
37 17 35
40 17 218
17 42 176
43 17 739
46 17 69
17 47 577
17 48 472
49 17 616
50 17 6
17 51 659
17 54 502
55 17 859
56 17 789
17 57 519
58 17 35
59 17 275
60 17 990
17 61 876
17 62 333
17 64 434
17 65 712
66 17 911
67 17 183
68 17 135
17 69 752
17 70 705
71 17 485
17 72 37
73 17 13
75 17 150
17 76 641
17 77 314
17 78 234
79 17 423
17 80 177
82 17 640
17 84 671
17 85 856
86 17 478
17 87 879
88 17 567
19 18 531
18 21 910
18 22 721
23 18 867
24 18 268
25 18 747
18 26 797
18 27 414
28 18 859
30 18 714
18 32 509
33 18 552
34 18 574
18 38 573
18 39 871
40 18 516
18 41 884
42 18 625
43 18 1000
44 18 993
18 45 698
18 46 25
47 18 300
48 18 940
18 49 905
50 18 401
18 52 832
53 18 28
18 55 478
18 56 900
57 18 544
18 59 725
18 60 529
18 61 463
62 18 601
18 63 934
18 64 447
18 65 131
66 18 344
67 18 659
68 18 377
69 18 911
70 18 273
18 71 676
18 72 10
18 75 571
18 76 202
18 78 924
79 18 797
80 18 702
81 18 429
18 82 458
18 83 388
84 18 169
85 18 321
86 18 411
18 87 578
18 88 130
89 18 441
18 90 598
91 18 634
20 19 450
22 19 324
23 19 135
25 19 966
19 26 72
27 19 491
19 28 773
29 19 345
19 30 228
19 31 495
19 32 940
33 19 69
19 34 164
37 19 280
38 19 500
39 19 606
19 40 82
41 19 494
43 19 752
19 44 644
46 19 51
48 19 740
49 19 615
19 50 469
19 51 74
19 53 305
19 54 286
55 19 737
19 56 563
19 57 213
58 19 685
59 19 437
60 19 225
19 62 242
19 63 997
64 19 696
19 65 265
66 19 232
70 19 553
71 19 169
19 72 460
73 19 599
74 19 90
19 75 423
77 19 329
19 78 233
19 79 520
80 19 431
19 81 856
19 82 965
83 19 928
19 84 10
85 19 89
19 87 966
88 19 289
19 89 340
19 90 355
19 91 98
21 20 822
20 22 294
23 20 213
24 20 276
20 25 975
26 20 613
27 20 936
20 29 474
30 20 200
31 20 497
20 32 882
20 33 47
35 20 824
36 20 207
20 37 405
38 20 698
39 20 555
20 41 775
42 20 878
20 43 685
44 20 617
20 46 335
20 48 335
20 49 751
50 20 765
51 20 862
20 52 686
54 20 522
20 55 223
20 56 481
20 57 244
20 58 934
59 20 194
61 20 314
20 62 742
63 20 908
64 20 310
65 20 740
66 20 911
20 67 116
68 20 711
69 20 528
20 70 988
20 71 312
72 20 452
20 73 899
20 74 486
75 20 446
76 20 937
20 77 382
20 78 668
20 81 338
82 20 286
20 83 157
20 85 503
86 20 834
20 88 190
89 20 248
90 20 492
20 91 208
21 22 776
23 21 757
21 24 893
26 21 356
21 28 890
21 29 708
21 30 968
31 21 239
21 32 841
33 21 777
34 21 398
21 35 809
21 36 418
39 21 261
40 21 422
41 21 715
21 42 524
43 21 70
44 21 512
45 21 118
46 21 683
21 47 579
21 50 938
51 21 514
21 53 407
21 54 513
21 55 798
56 21 584
57 21 979
21 58 368
59 21 378
60 21 441
21 61 391
21 62 183
21 63 535
64 21 596
21 66 318
67 21 772
21 69 554
21 70 12
21 71 176
72 21 836
21 73 190
21 74 111
75 21 289
21 76 625
77 21 712
78 21 633
21 79 904
80 21 159
21 81 674
82 21 831
21 84 626
21 85 854
21 88 776
21 89 916
90 21 476
21 91 707
22 23 742
24 22 752
25 22 828
26 22 343
27 22 760
28 22 483
29 22 425
30 22 623
31 22 785
32 22 502
33 22 502
22 34 418
35 22 781
36 22 355
37 22 468
38 22 878
39 22 534
22 41 968
42 22 677
43 22 859
44 22 2
45 22 289
22 46 913
47 22 222
22 48 12
22 49 395
22 50 212
52 22 79
53 22 423
54 22 97
55 22 142
56 22 124
57 22 702
22 58 938
59 22 282
61 22 836
22 62 207
63 22 520
64 22 856
22 66 93
67 22 643
22 68 771
22 69 83
70 22 710
22 71 311
73 22 549
75 22 555
76 22 246
22 77 526
22 78 172
22 81 852
22 82 123
22 84 53
22 85 291
22 86 182
87 22 931
22 88 718
90 22 696
24 23 43
23 25 743
26 23 734
23 27 759
23 28 132
23 29 67
30 23 502
23 31 126
32 23 268
23 33 431
34 23 206
35 23 584
23 36 43
38 23 457
39 23 725
23 40 482
23 42 84
43 23 329
44 23 194
45 23 953
46 23 127
23 48 668
49 23 111
23 51 897
23 53 168
54 23 425
23 55 8
23 56 95
23 57 495
58 23 879
59 23 368
23 60 9
23 61 798
23 63 181
23 64 181
23 66 992
23 67 862
68 23 920
23 72 511
23 75 221
23 76 330
77 23 97
23 78 789
80 23 89
81 23 426
23 82 196
23 83 32
85 23 99
87 23 377
88 23 34
89 23 861
90 23 847
23 91 488
24 25 488
27 24 615
29 24 473
24 30 593
31 24 158
32 24 859
24 33 310
24 34 788
24 35 969
24 36 619
39 24 219
24 41 77
42 24 649
44 24 620
45 24 195
24 46 292
24 47 987
48 24 16
24 49 438
24 50 396
51 24 648
52 24 676
24 53 837
54 24 133
55 24 477
24 56 178
57 24 471
24 58 755
59 24 273
24 60 593
24 61 591
24 62 92
24 63 898
64 24 288
24 65 307
66 24 245
67 24 329
68 24 983
24 70 159
24 72 846
24 75 25
76 24 46
77 24 600
78 24 329
79 24 483
80 24 59
24 81 993
24 82 839
24 83 653
84 24 921
24 85 145
86 24 11
24 87 286
88 24 435
89 24 707
24 90 373
91 24 12
26 25 933
27 25 293
25 28 88
29 25 343
31 25 52
25 34 465
35 25 13
25 36 11
37 25 689
38 25 192
40 25 630
25 41 330
42 25 674
25 44 18
25 45 300
25 47 255
48 25 305
49 25 574
50 25 153
25 52 940
25 53 51
25 56 785
25 58 230
25 61 221
25 62 514
25 63 95
25 65 870
25 66 595
69 25 787
25 70 267
25 71 737
25 72 434
25 73 377
25 74 645
76 25 170
25 77 155
25 78 288
81 25 830
25 83 170
25 84 554
85 25 299
25 86 838
25 87 99
88 25 937
25 90 310
25 91 575
27 26 934
28 26 948
26 30 741
31 26 880
32 26 229
33 26 123
26 34 371
35 26 658
26 36 345
26 37 307
40 26 931
26 41 886
26 42 749
26 43 773
44 26 763
45 26 933
26 49 201
26 50 757
51 26 276
26 52 759
53 26 641
26 54 5
56 26 196
26 57 197
26 59 635
26 60 336
26 61 212
26 62 39
26 63 388
67 26 775
26 68 882
26 69 207
70 26 684
71 26 311
26 72 776
73 26 939
26 74 157
75 26 752
26 77 107
79 26 319
26 81 448
26 82 984
83 26 693
26 85 272
86 26 345
26 87 406
26 89 84
90 26 970
91 26 126
27 28 847
27 30 16
27 32 715
27 33 523
27 35 573
37 27 361
27 38 462
39 27 97
27 42 619
45 27 374
46 27 202
27 48 850
49 27 618
27 50 535
27 51 136
52 27 334
27 53 632
27 55 452
27 56 25
27 57 618
27 58 467
27 59 732
27 60 317
27 62 420
27 64 634
27 65 471
67 27 852
27 68 200
27 70 925
27 71 84
27 72 561
73 27 718
76 27 184
77 27 60
78 27 210
79 27 690
81 27 155
83 27 677
84 27 370
87 27 626
27 89 981
27 90 880
27 91 655
29 28 988
30 28 93
31 28 796
34 28 205
35 28 285
28 36 351
37 28 728
38 28 24
39 28 747
28 40 453
41 28 869
42 28 358
43 28 756
28 44 563
28 46 18
48 28 915
51 28 476
28 52 682
53 28 949
54 28 970
28 56 339
57 28 934
28 58 561
59 28 91
60 28 165
62 28 664
28 63 194
64 28 816
66 28 680
67 28 613
68 28 211
28 69 575
28 70 922
71 28 741
73 28 40
75 28 403
76 28 552
28 79 293
82 28 645
28 83 211
28 84 688
28 85 117
28 86 222
89 28 761
90 28 336
29 30 386
31 29 4
29 33 523
29 34 484
29 35 877
29 36 246
37 29 150
38 29 428
29 39 811
40 29 749
29 41 822
42 29 356
29 43 163
29 44 807
45 29 544
29 46 795
47 29 395
48 29 693
50 29 753
52 29 620
29 54 187
29 55 262
29 56 803
29 57 72
58 29 897
29 60 626
62 29 239
29 63 809
64 29 411
29 65 183
29 67 462
68 29 656
29 69 176
29 70 719
71 29 198
73 29 153
29 75 327
29 76 695
29 77 364
78 29 882
80 29 214
81 29 242
82 29 484
83 29 288
84 29 796
85 29 332
29 86 682
29 87 425
29 88 520
89 29 272
90 29 133
29 91 971
31 30 440
32 30 139
33 30 166
36 30 859
30 37 451
38 30 247
39 30 382
40 30 327
41 30 975
30 42 688
45 30 549
30 46 365
47 30 547
30 48 530
49 30 540
30 50 793
51 30 231
52 30 865
30 53 28
30 56 140
58 30 855
30 59 271
30 60 772
61 30 831
62 30 628
63 30 666
30 64 511
30 65 644
66 30 867
67 30 579
69 30 275
30 70 173
30 71 891
30 73 129
74 30 331
75 30 851
76 30 931
78 30 932
80 30 294
81 30 537
82 30 762
83 30 130
84 30 191
30 85 958
30 86 573
87 30 493
30 88 67
89 30 798
90 30 173
91 30 171
31 33 174
31 35 794
31 36 903
37 31 756
38 31 534
31 39 11
31 41 338
42 31 392
43 31 389
31 44 371
45 31 860
46 31 791
47 31 588
49 31 884
31 50 85
51 31 911
31 52 523
31 53 63
31 55 858
31 56 489
57 31 482
58 31 423
31 59 643
31 60 212
31 61 243
62 31 547
63 31 637
31 64 745
65 31 613
66 31 247
67 31 122
69 31 485
70 31 986
31 72 588
73 31 836
74 31 394
31 75 234
31 76 235
31 78 454
31 79 870
31 80 830
31 81 446
31 82 611
31 83 770
84 31 630
31 85 304
86 31 108
31 87 245
88 31 580
31 89 895
31 90 438
91 31 111
33 32 599
32 34 49
36 32 338
37 32 558
32 39 873
32 40 396
32 41 508
32 42 804
32 43 697
32 44 301
46 32 124
32 47 223
48 32 729
32 49 346
32 50 288
32 52 568
53 32 952
32 54 760
32 57 656
32 58 452
32 59 730
60 32 558
61 32 80
32 62 462
63 32 579
32 64 319
65 32 274
67 32 739
68 32 496
69 32 900
70 32 498
32 71 605
32 73 919
32 74 632
75 32 488
32 76 641
32 77 401
78 32 386
32 79 105
80 32 344
82 32 919
32 83 271
85 32 917
32 87 490
32 88 586
89 32 813
90 32 738
32 91 46
33 34 921
33 35 993
33 36 241
33 37 499
39 33 831
33 40 241
41 33 380
33 42 731
43 33 763
44 33 899
45 33 438
33 46 922
33 47 110
33 48 477
33 49 707
50 33 395
51 33 328
52 33 3
54 33 811
33 55 315
33 56 300
33 57 780
33 58 731
59 33 885
60 33 31
33 61 316
62 33 549
63 33 932
64 33 589
33 66 580
67 33 587
33 68 908
33 69 684
33 70 190
71 33 119
33 72 594
33 73 263
74 33 489
33 75 470
77 33 519
78 33 820
79 33 163
33 80 144
33 81 169
33 82 415
33 83 178
33 84 123
33 85 290
33 87 637
33 88 378
89 33 645
33 90 54
33 91 353
35 34 690
34 38 5
34 39 329
40 34 634
41 34 751
43 34 986
34 44 423
46 34 387
34 47 623
48 34 314
49 34 691
51 34 473
34 52 991
34 53 356
34 55 401
56 34 537
34 57 70
34 58 695
59 34 924
34 60 848
61 34 615
34 62 17
63 34 8
64 34 481
65 34 635
66 34 184
67 34 480
68 34 195
34 69 821
34 70 245
34 71 482
34 72 264
34 73 380
34 75 460
76 34 430
77 34 479
78 34 733
79 34 46
34 80 147
34 82 546
34 84 766
85 34 551
86 34 242
34 87 137
34 89 188
35 37 864
38 35 432
35 39 549
41 35 206
43 35 13
35 45 656
46 35 254
35 48 608
49 35 832
35 50 816
35 51 70
35 52 401
53 35 716
35 54 775
55 35 812
56 35 781
35 58 484
35 59 301
35 60 121
61 35 963
62 35 786
63 35 627
64 35 702
65 35 344
35 66 696
67 35 670
35 70 948
72 35 754
73 35 546
35 74 561
76 35 371
35 77 654
35 78 937
35 79 888
35 80 44
35 82 435
35 83 770
84 35 814
35 85 830
35 86 877
35 88 213
35 89 351
35 90 253
91 35 643
38 36 391
36 39 830
40 36 374
41 36 624
42 36 312
43 36 905
36 44 93
45 36 470
36 46 982
36 47 672
51 36 519
52 36 975
36 54 752
55 36 946
36 56 160
36 57 178
58 36 931
36 59 264
36 60 255
61 36 412
63 36 489
36 64 48
36 66 149
67 36 980
36 68 693
